CustomerID,Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Contract Length,Total Spend,Last Interaction,Churn_YesNo
76558.0,23.0,Female,10.0,24.0,2.0,14.0,Basic,Monthly,269.0,4.0,Yes
41316.0,35.0,Female,50.0,11.0,10.0,14.0,Basic,Monthly,729.0,15.0,Yes
422220.0,49.0,Male,36.0,17.0,3.0,2.0,Standard,Quarterly,916.38,18.0,No
436943.0,42.0,Female,54.0,8.0,1.0,13.0,Standard,Annual,514.05,5.0,No
261357.0,24.0,Male,39.0,30.0,0.0,9.0,Standard,Quarterly,638.8,27.0,No
55899.0,23.0,Female,42.0,8.0,5.0,21.0,Premium,Annual,169.0,6.0,Yes
137322.0,30.0,Male,23.0,1.0,8.0,11.0,Premium,Annual,632.0,20.0,Yes
163239.0,38.0,Male,1.0,25.0,7.0,26.0,Basic,Annual,307.0,14.0,Yes
185652.0,35.0,Male,45.0,8.0,3.0,14.0,Standard,Monthly,428.0,14.0,Yes
80396.0,46.0,Female,40.0,9.0,2.0,14.0,Standard,Quarterly,325.0,9.0,Yes
405847.0,26.0,Male,37.0,12.0,2.0,16.0,Standard,Quarterly,791.52,1.0,No
248295.0,64.0,Male,43.0,27.0,8.0,5.0,Basic,Monthly,480.86,3.0,Yes
183084.0,46.0,Male,27.0,22.0,9.0,6.0,Basic,Quarterly,655.0,25.0,Yes
348818.0,33.0,Female,6.0,2.0,2.0,14.0,Standard,Quarterly,840.07,5.0,No
175895.0,59.0,Male,23.0,21.0,7.0,3.0,Basic,Monthly,782.0,21.0,Yes
108924.0,18.0,Male,11.0,1.0,2.0,22.0,Standard,Annual,802.0,6.0,Yes
310943.0,26.0,Male,25.0,28.0,2.0,19.0,Basic,Quarterly,698.09,17.0,No
85750.0,39.0,Female,23.0,17.0,2.0,14.0,Basic,Annual,594.0,16.0,Yes
303269.0,47.0,Male,41.0,6.0,0.0,1.0,Basic,Quarterly,567.24,27.0,No
392448.0,37.0,Male,50.0,14.0,3.0,20.0,Standard,Quarterly,796.0,14.0,No
360725.0,41.0,Male,28.0,2.0,0.0,20.0,Standard,Quarterly,723.02,17.0,No
13401.0,21.0,Male,36.0,9.0,1.0,10.0,Standard,Monthly,821.0,22.0,Yes
53479.0,43.0,Male,37.0,19.0,6.0,9.0,Premium,Quarterly,344.0,15.0,Yes
300535.0,20.0,Female,28.0,17.0,1.0,20.0,Premium,Annual,932.86,1.0,No
365337.0,34.0,Female,33.0,8.0,3.0,14.0,Premium,Annual,512.44,12.0,No
29293.0,18.0,Female,19.0,11.0,7.0,14.0,Basic,Annual,939.0,29.0,Yes
201317.0,40.0,Male,10.0,20.0,10.0,14.0,Premium,Monthly,495.0,16.0,Yes
436082.0,29.0,Male,54.0,2.0,2.0,1.0,Premium,Annual,839.8,3.0,No
392365.0,49.0,Male,34.0,9.0,1.0,11.0,Standard,Quarterly,869.71,9.0,No
411787.0,30.0,Male,56.0,15.0,3.0,20.0,Basic,Quarterly,909.44,14.0,No
127634.0,25.0,Male,53.0,1.0,1.0,30.0,Premium,Monthly,315.0,5.0,Yes
359.0,35.0,Male,1.0,21.0,4.0,9.0,Standard,Quarterly,113.0,18.0,Yes
42827.0,60.0,Female,56.0,15.0,10.0,5.0,Basic,Annual,100.0,25.0,Yes
119030.0,31.0,Female,21.0,8.0,1.0,2.0,Basic,Annual,721.0,4.0,Yes
144219.0,23.0,Male,54.0,13.0,0.0,24.0,Standard,Monthly,903.0,8.0,Yes
289717.0,35.0,Male,10.0,15.0,2.0,7.0,Premium,Quarterly,843.55,7.0,No
296956.0,38.0,Female,34.0,12.0,2.0,0.0,Basic,Quarterly,962.07,1.0,No
138383.0,40.0,Male,14.0,12.0,5.0,16.0,Premium,Monthly,104.0,30.0,Yes
111606.0,30.0,Female,45.0,18.0,7.0,20.0,Basic,Monthly,196.0,12.0,Yes
63510.0,63.0,Female,13.0,26.0,8.0,11.0,Premium,Annual,851.0,21.0,Yes
410146.0,36.0,Male,50.0,5.0,0.0,17.0,Basic,Annual,582.31,27.0,No
129154.0,51.0,Female,36.0,14.0,2.0,23.0,Premium,Quarterly,549.0,15.0,Yes
47647.0,63.0,Female,28.0,23.0,10.0,6.0,Premium,Quarterly,255.0,8.0,Yes
124704.0,23.0,Female,32.0,1.0,3.0,16.0,Standard,Annual,410.0,28.0,Yes
329108.0,41.0,Male,33.0,1.0,3.0,3.0,Premium,Quarterly,585.76,23.0,No
355269.0,45.0,Male,10.0,20.0,3.0,16.0,Standard,Annual,819.37,9.0,No
88466.0,52.0,Female,33.0,11.0,9.0,10.0,Standard,Quarterly,963.0,7.0,Yes
289216.0,43.0,Male,60.0,14.0,4.0,2.0,Basic,Quarterly,938.19,3.0,No
29989.0,43.0,Male,42.0,26.0,6.0,4.0,Premium,Quarterly,507.0,21.0,Yes
68646.0,22.0,Female,17.0,18.0,5.0,25.0,Standard,Quarterly,767.0,18.0,Yes
282868.0,42.0,Male,41.0,10.0,2.0,18.0,Premium,Quarterly,883.74,20.0,No
202884.0,53.0,Male,48.0,12.0,1.0,8.0,Standard,Annual,847.0,19.0,Yes
140560.0,65.0,Female,27.0,15.0,3.0,25.0,Standard,Monthly,708.0,29.0,Yes
381625.0,40.0,Male,53.0,26.0,0.0,5.0,Basic,Quarterly,602.66,29.0,No
353175.0,39.0,Female,36.0,20.0,0.0,20.0,Standard,Quarterly,782.2,2.0,No
373666.0,27.0,Female,45.0,21.0,2.0,18.0,Standard,Annual,968.03,4.0,No
305165.0,45.0,Male,33.0,23.0,3.0,19.0,Standard,Annual,989.32,15.0,No
329025.0,36.0,Male,8.0,26.0,3.0,10.0,Standard,Quarterly,723.49,13.0,No
335663.0,46.0,Male,7.0,18.0,1.0,20.0,Standard,Quarterly,732.32,6.0,No
207005.0,22.0,Female,39.0,17.0,9.0,8.0,Premium,Annual,614.85,25.0,Yes
81699.0,55.0,Male,36.0,9.0,10.0,1.0,Basic,Annual,140.0,23.0,Yes
445738.0,28.0,Female,57.0,13.0,0.0,7.0,Basic,Annual,778.68,9.0,No
40925.0,27.0,Female,58.0,15.0,9.0,17.0,Standard,Monthly,721.0,8.0,Yes
312478.0,29.0,Male,42.0,26.0,1.0,19.0,Premium,Quarterly,593.86,27.0,No
208368.0,51.0,Male,26.0,1.0,8.0,28.0,Basic,Monthly,336.34,9.0,Yes
64320.0,28.0,Female,32.0,22.0,4.0,20.0,Premium,Quarterly,880.0,30.0,Yes
168258.0,30.0,Female,1.0,24.0,4.0,25.0,Standard,Quarterly,389.0,27.0,Yes
351557.0,45.0,Male,28.0,28.0,1.0,5.0,Basic,Annual,739.29,15.0,No
380504.0,41.0,Male,59.0,23.0,2.0,15.0,Standard,Annual,937.15,22.0,No
258758.0,55.0,Female,54.0,9.0,1.0,30.0,Premium,Quarterly,954.44,11.0,Yes
29304.0,25.0,Male,51.0,17.0,6.0,29.0,Basic,Quarterly,398.0,21.0,Yes
107607.0,50.0,Male,23.0,26.0,4.0,23.0,Basic,Monthly,645.0,3.0,Yes
296275.0,35.0,Male,19.0,19.0,1.0,18.0,Basic,Annual,584.14,11.0,No
187381.0,59.0,Male,50.0,30.0,1.0,4.0,Standard,Annual,277.0,15.0,Yes
71118.0,47.0,Male,1.0,10.0,8.0,14.0,Standard,Quarterly,557.0,29.0,Yes
407423.0,49.0,Male,47.0,7.0,0.0,0.0,Premium,Quarterly,623.11,6.0,No
43541.0,60.0,Female,7.0,4.0,9.0,19.0,Premium,Monthly,979.0,16.0,Yes
86862.0,62.0,Female,9.0,29.0,2.0,21.0,Basic,Monthly,106.0,20.0,Yes
363853.0,34.0,Male,9.0,2.0,0.0,9.0,Standard,Annual,986.6,17.0,No
204686.0,63.0,Female,53.0,11.0,7.0,26.0,Standard,Monthly,687.69,20.0,Yes
316605.0,38.0,Male,34.0,9.0,1.0,9.0,Basic,Quarterly,627.91,12.0,No
365250.0,27.0,Male,44.0,20.0,0.0,18.0,Basic,Annual,955.43,22.0,No
248499.0,46.0,Male,14.0,16.0,4.0,21.0,Basic,Annual,925.45,7.0,Yes
307340.0,30.0,Male,29.0,21.0,0.0,8.0,Basic,Quarterly,644.53,6.0,No
99396.0,38.0,Male,25.0,13.0,2.0,13.0,Premium,Monthly,836.0,13.0,Yes
99670.0,40.0,Female,54.0,28.0,7.0,10.0,Standard,Quarterly,654.0,12.0,Yes
222578.0,40.0,Female,25.0,21.0,8.0,16.0,Premium,Annual,775.31,28.0,Yes
420674.0,31.0,Female,58.0,19.0,0.0,2.0,Basic,Quarterly,877.57,6.0,No
27811.0,65.0,Female,12.0,10.0,8.0,14.0,Premium,Monthly,322.0,15.0,Yes
262719.0,38.0,Male,52.0,12.0,0.0,9.0,Standard,Quarterly,891.27,16.0,No
255495.0,42.0,Male,43.0,11.0,10.0,27.0,Basic,Annual,643.06,30.0,Yes
136674.0,60.0,Female,57.0,7.0,5.0,18.0,Premium,Annual,181.0,29.0,Yes
257345.0,24.0,Male,28.0,10.0,6.0,19.0,Standard,Annual,366.19,10.0,Yes
171579.0,45.0,Female,11.0,13.0,4.0,18.0,Standard,Annual,355.0,10.0,Yes
254921.0,56.0,Female,34.0,10.0,6.0,19.0,Basic,Monthly,834.42,9.0,Yes
226498.0,29.0,Female,39.0,9.0,2.0,0.0,Basic,Monthly,279.28,23.0,Yes
228883.0,41.0,Female,18.0,17.0,9.0,14.0,Basic,Annual,446.15,23.0,Yes
390466.0,32.0,Female,20.0,14.0,0.0,16.0,Basic,Quarterly,853.56,3.0,No
343106.0,28.0,Female,36.0,1.0,1.0,4.0,Premium,Quarterly,920.16,4.0,No
12661.0,28.0,Male,35.0,11.0,8.0,3.0,Basic,Monthly,514.0,28.0,Yes
335577.0,50.0,Female,57.0,4.0,1.0,12.0,Premium,Quarterly,845.14,10.0,No
105733.0,39.0,Male,58.0,20.0,8.0,16.0,Standard,Monthly,619.0,4.0,Yes
27830.0,32.0,Male,4.0,23.0,5.0,2.0,Basic,Quarterly,789.0,9.0,Yes
317919.0,29.0,Male,14.0,12.0,0.0,3.0,Basic,Quarterly,920.16,2.0,No
192721.0,34.0,Female,21.0,13.0,3.0,2.0,Basic,Monthly,145.0,19.0,Yes
326290.0,37.0,Female,35.0,29.0,3.0,1.0,Basic,Quarterly,640.39,11.0,No
430371.0,48.0,Male,32.0,11.0,0.0,20.0,Premium,Annual,730.94,9.0,No
94605.0,27.0,Female,2.0,7.0,0.0,9.0,Premium,Quarterly,159.0,11.0,Yes
395102.0,23.0,Male,48.0,3.0,0.0,14.0,Basic,Annual,837.64,1.0,No
399043.0,22.0,Male,56.0,9.0,1.0,7.0,Basic,Quarterly,503.56,26.0,No
162280.0,21.0,Male,16.0,1.0,3.0,26.0,Standard,Monthly,432.0,18.0,Yes
286410.0,36.0,Male,34.0,14.0,2.0,9.0,Basic,Annual,577.53,15.0,No
399323.0,50.0,Male,36.0,1.0,4.0,14.0,Basic,Annual,535.32,12.0,No
100830.0,64.0,Female,42.0,7.0,8.0,20.0,Standard,Quarterly,161.0,8.0,Yes
18495.0,65.0,Male,5.0,21.0,2.0,22.0,Premium,Quarterly,746.0,9.0,Yes
83817.0,21.0,Male,57.0,10.0,5.0,20.0,Standard,Monthly,524.0,18.0,Yes
357699.0,46.0,Male,29.0,24.0,4.0,14.0,Premium,Quarterly,528.13,29.0,No
244460.0,30.0,Male,16.0,1.0,0.0,28.0,Basic,Annual,808.0,7.0,Yes
347975.0,34.0,Female,56.0,2.0,3.0,18.0,Basic,Annual,521.49,7.0,No
193938.0,48.0,Male,35.0,14.0,2.0,26.0,Premium,Quarterly,357.0,15.0,Yes
80242.0,19.0,Female,5.0,23.0,3.0,6.0,Premium,Monthly,607.0,10.0,Yes
437433.0,35.0,Female,41.0,20.0,2.0,20.0,Standard,Quarterly,999.03,2.0,No
26622.0,18.0,Female,59.0,17.0,4.0,26.0,Basic,Monthly,605.0,9.0,Yes
110899.0,36.0,Male,29.0,22.0,7.0,11.0,Premium,Monthly,601.0,25.0,Yes
266234.0,50.0,Male,51.0,5.0,4.0,4.0,Standard,Quarterly,622.29,24.0,No
429566.0,40.0,Male,11.0,27.0,2.0,6.0,Standard,Annual,845.97,25.0,No
246235.0,46.0,Female,15.0,11.0,9.0,21.0,Basic,Monthly,721.58,9.0,Yes
393337.0,37.0,Female,46.0,23.0,2.0,10.0,Premium,Quarterly,931.48,10.0,No
80394.0,33.0,Female,1.0,14.0,2.0,10.0,Premium,Annual,488.0,24.0,Yes
259066.0,55.0,Male,37.0,1.0,8.0,15.0,Basic,Monthly,618.47,10.0,Yes
97902.0,31.0,Female,3.0,7.0,8.0,3.0,Standard,Quarterly,223.0,1.0,Yes
194162.0,26.0,Male,26.0,15.0,1.0,14.0,Basic,Monthly,255.0,30.0,Yes
234831.0,42.0,Male,58.0,1.0,4.0,25.0,Premium,Quarterly,607.84,4.0,Yes
60493.0,44.0,Male,6.0,9.0,2.0,0.0,Premium,Quarterly,292.0,18.0,Yes
89506.0,56.0,Male,16.0,25.0,3.0,24.0,Standard,Annual,240.0,30.0,Yes
36368.0,50.0,Female,9.0,9.0,6.0,18.0,Basic,Quarterly,699.0,28.0,Yes
93386.0,34.0,Female,57.0,27.0,10.0,22.0,Premium,Monthly,640.0,30.0,Yes
8582.0,42.0,Male,47.0,20.0,0.0,22.0,Standard,Quarterly,997.0,10.0,Yes
313564.0,48.0,Female,35.0,14.0,4.0,0.0,Premium,Annual,847.9,9.0,No
268044.0,26.0,Male,6.0,17.0,0.0,12.0,Basic,Quarterly,626.84,3.0,No
219044.0,21.0,Male,21.0,25.0,3.0,23.0,Basic,Annual,319.1,2.0,Yes
445374.0,27.0,Female,42.0,6.0,1.0,17.0,Premium,Quarterly,776.93,9.0,No
340295.0,41.0,Female,10.0,21.0,3.0,13.0,Standard,Annual,549.77,6.0,No
118911.0,59.0,Male,49.0,27.0,4.0,26.0,Standard,Annual,766.0,25.0,Yes
305058.0,33.0,Male,28.0,1.0,1.0,6.0,Basic,Quarterly,826.4,15.0,No
377722.0,33.0,Male,49.0,16.0,2.0,10.0,Basic,Quarterly,728.87,20.0,No
250252.0,27.0,Male,6.0,17.0,9.0,11.0,Standard,Quarterly,621.11,1.0,Yes
233946.0,43.0,Male,34.0,29.0,4.0,30.0,Premium,Monthly,770.29,17.0,Yes
298686.0,50.0,Female,58.0,10.0,3.0,2.0,Premium,Annual,658.97,11.0,No
254745.0,62.0,Male,45.0,26.0,9.0,4.0,Basic,Quarterly,284.31,4.0,Yes
149663.0,55.0,Male,53.0,5.0,3.0,7.0,Basic,Annual,981.0,28.0,Yes
25097.0,20.0,Male,55.0,11.0,8.0,26.0,Premium,Quarterly,863.0,25.0,Yes
111770.0,55.0,Female,43.0,5.0,2.0,10.0,Standard,Annual,157.0,29.0,Yes
249629.0,38.0,Female,45.0,20.0,1.0,22.0,Basic,Quarterly,321.34,26.0,Yes
52057.0,35.0,Female,57.0,13.0,4.0,12.0,Basic,Annual,964.0,9.0,Yes
60832.0,31.0,Male,13.0,21.0,4.0,17.0,Standard,Quarterly,788.0,15.0,Yes
57568.0,48.0,Male,4.0,18.0,8.0,26.0,Basic,Annual,151.0,5.0,Yes
345677.0,21.0,Male,35.0,24.0,0.0,8.0,Standard,Quarterly,623.29,3.0,No
92474.0,44.0,Female,32.0,25.0,3.0,5.0,Basic,Annual,391.0,6.0,Yes
287526.0,38.0,Female,35.0,28.0,2.0,0.0,Standard,Annual,853.58,10.0,No
128100.0,23.0,Male,48.0,25.0,8.0,21.0,Standard,Annual,827.0,26.0,Yes
280900.0,43.0,Male,59.0,8.0,4.0,10.0,Basic,Quarterly,652.51,14.0,No
448312.0,41.0,Female,38.0,9.0,4.0,11.0,Standard,Annual,852.28,15.0,No
273112.0,22.0,Male,17.0,10.0,1.0,3.0,Basic,Annual,956.15,19.0,No
34041.0,45.0,Male,24.0,3.0,5.0,13.0,Standard,Quarterly,200.0,25.0,Yes
62561.0,39.0,Female,4.0,16.0,8.0,16.0,Standard,Annual,855.0,29.0,Yes
309689.0,28.0,Male,53.0,10.0,1.0,20.0,Standard,Annual,618.8,21.0,No
80697.0,53.0,Male,36.0,27.0,7.0,6.0,Premium,Annual,252.0,3.0,Yes
303015.0,21.0,Male,38.0,27.0,2.0,3.0,Standard,Annual,857.75,19.0,No
201704.0,53.0,Male,1.0,4.0,3.0,0.0,Standard,Monthly,483.0,23.0,Yes
241611.0,50.0,Female,35.0,23.0,0.0,10.0,Basic,Quarterly,278.47,27.0,Yes
383389.0,42.0,Male,36.0,15.0,1.0,20.0,Premium,Annual,551.74,12.0,No
275011.0,29.0,Male,24.0,12.0,0.0,12.0,Basic,Annual,649.5,24.0,No
28243.0,44.0,Female,36.0,25.0,2.0,11.0,Basic,Quarterly,464.0,20.0,Yes
357086.0,35.0,Female,36.0,22.0,2.0,8.0,Standard,Quarterly,984.59,9.0,No
37861.0,51.0,Male,28.0,12.0,5.0,11.0,Standard,Annual,532.0,16.0,Yes
228699.0,31.0,Female,25.0,12.0,10.0,8.0,Premium,Monthly,685.71,17.0,Yes
174737.0,49.0,Female,26.0,3.0,1.0,9.0,Premium,Monthly,996.0,2.0,Yes
401593.0,50.0,Male,35.0,18.0,5.0,16.0,Premium,Annual,965.42,8.0,No
367838.0,34.0,Female,53.0,18.0,0.0,9.0,Premium,Quarterly,997.03,10.0,No
123602.0,58.0,Male,60.0,21.0,2.0,16.0,Basic,Monthly,310.0,12.0,Yes
432682.0,21.0,Male,13.0,14.0,0.0,15.0,Standard,Quarterly,821.89,10.0,No
355035.0,19.0,Female,46.0,7.0,0.0,17.0,Premium,Annual,814.26,9.0,No
365495.0,22.0,Male,9.0,16.0,2.0,4.0,Premium,Quarterly,590.06,24.0,No
297357.0,50.0,Male,51.0,4.0,4.0,18.0,Premium,Quarterly,854.66,19.0,No
444772.0,43.0,Male,58.0,20.0,4.0,16.0,Premium,Annual,735.07,16.0,No
131771.0,44.0,Male,40.0,16.0,8.0,8.0,Standard,Monthly,648.0,3.0,Yes
297197.0,20.0,Female,51.0,9.0,1.0,8.0,Standard,Quarterly,668.04,2.0,No
173473.0,23.0,Male,31.0,15.0,8.0,10.0,Standard,Annual,918.0,10.0,Yes
165017.0,46.0,Male,22.0,26.0,7.0,29.0,Premium,Annual,934.0,17.0,Yes
206872.0,19.0,Male,5.0,29.0,7.0,20.0,Premium,Annual,801.28,16.0,Yes
283776.0,34.0,Female,40.0,10.0,1.0,15.0,Premium,Quarterly,545.05,10.0,No
437727.0,50.0,Male,16.0,22.0,1.0,17.0,Premium,Quarterly,904.44,18.0,No
421175.0,20.0,Female,44.0,27.0,2.0,17.0,Premium,Quarterly,505.82,1.0,No
204197.0,31.0,Male,25.0,20.0,4.0,13.0,Premium,Annual,346.65,23.0,Yes
53536.0,35.0,Male,31.0,20.0,0.0,4.0,Basic,Monthly,310.0,30.0,Yes
443544.0,36.0,Male,50.0,1.0,3.0,13.0,Premium,Annual,814.81,25.0,No
332041.0,26.0,Male,19.0,27.0,2.0,11.0,Basic,Quarterly,962.48,21.0,No
445401.0,34.0,Male,39.0,11.0,2.0,10.0,Basic,Annual,951.06,17.0,No
409370.0,35.0,Male,55.0,28.0,1.0,7.0,Basic,Annual,679.13,19.0,No
257787.0,19.0,Female,25.0,23.0,8.0,15.0,Basic,Monthly,657.25,1.0,Yes
95933.0,48.0,Male,53.0,5.0,2.0,18.0,Basic,Quarterly,339.0,26.0,Yes
298832.0,20.0,Male,28.0,6.0,0.0,16.0,Premium,Quarterly,725.41,17.0,No
125766.0,30.0,Female,51.0,12.0,4.0,6.0,Standard,Annual,217.0,4.0,Yes
213191.0,25.0,Female,37.0,11.0,10.0,2.0,Basic,Quarterly,456.2,7.0,Yes
88689.0,29.0,Male,29.0,30.0,0.0,29.0,Premium,Annual,701.0,14.0,Yes
74686.0,39.0,Male,34.0,18.0,9.0,28.0,Premium,Quarterly,393.0,29.0,Yes
383445.0,21.0,Male,47.0,9.0,0.0,1.0,Basic,Quarterly,741.58,7.0,No
96900.0,63.0,Male,43.0,6.0,8.0,0.0,Standard,Monthly,970.0,14.0,Yes
175426.0,42.0,Female,20.0,14.0,8.0,6.0,Basic,Annual,294.0,28.0,Yes
379253.0,50.0,Female,7.0,16.0,4.0,0.0,Basic,Quarterly,896.44,12.0,No
148707.0,61.0,Female,16.0,28.0,2.0,30.0,Premium,Quarterly,223.0,22.0,Yes
118837.0,33.0,Female,40.0,2.0,5.0,12.0,Basic,Annual,840.0,24.0,Yes
374408.0,30.0,Male,17.0,14.0,3.0,2.0,Standard,Quarterly,613.0,7.0,No
347784.0,23.0,Male,43.0,20.0,0.0,16.0,Premium,Annual,558.26,28.0,No
243933.0,38.0,Male,59.0,13.0,0.0,1.0,Standard,Annual,121.22,11.0,Yes
364180.0,27.0,Female,51.0,14.0,1.0,20.0,Premium,Quarterly,541.33,5.0,No
11949.0,63.0,Male,51.0,25.0,5.0,25.0,Basic,Quarterly,924.0,14.0,Yes
232533.0,26.0,Female,29.0,17.0,8.0,17.0,Premium,Annual,531.22,7.0,Yes
249016.0,51.0,Female,52.0,18.0,5.0,8.0,Premium,Quarterly,783.05,24.0,Yes
369997.0,25.0,Male,31.0,29.0,0.0,13.0,Premium,Quarterly,935.12,8.0,No
323080.0,46.0,Male,39.0,17.0,0.0,16.0,Premium,Quarterly,659.66,29.0,No
335884.0,22.0,Male,44.0,3.0,0.0,6.0,Standard,Annual,579.99,30.0,No
104913.0,26.0,Female,24.0,4.0,10.0,21.0,Premium,Annual,742.0,10.0,Yes
121607.0,28.0,Female,45.0,5.0,5.0,25.0,Premium,Annual,159.0,29.0,Yes
34216.0,50.0,Female,15.0,21.0,10.0,19.0,Standard,Quarterly,904.0,26.0,Yes
341792.0,27.0,Female,40.0,30.0,1.0,14.0,Standard,Quarterly,984.78,6.0,No
65842.0,48.0,Male,28.0,15.0,7.0,9.0,Premium,Monthly,445.0,16.0,Yes
437761.0,45.0,Male,1.0,7.0,4.0,4.0,Standard,Quarterly,972.78,20.0,No
62649.0,25.0,Female,39.0,17.0,8.0,9.0,Standard,Monthly,267.0,3.0,Yes
124526.0,22.0,Male,6.0,11.0,3.0,28.0,Basic,Annual,837.0,20.0,Yes
364426.0,37.0,Female,6.0,25.0,1.0,0.0,Basic,Quarterly,841.89,1.0,No
131950.0,33.0,Male,28.0,18.0,8.0,9.0,Premium,Annual,332.0,10.0,Yes
361672.0,23.0,Male,54.0,25.0,0.0,13.0,Standard,Quarterly,602.41,1.0,No
77275.0,27.0,Female,37.0,12.0,5.0,22.0,Basic,Quarterly,891.0,23.0,Yes
370634.0,38.0,Male,8.0,21.0,1.0,20.0,Basic,Quarterly,768.1,20.0,No
376218.0,44.0,Male,25.0,10.0,3.0,0.0,Basic,Annual,531.66,10.0,No
31285.0,19.0,Female,30.0,8.0,2.0,4.0,Basic,Quarterly,101.0,7.0,Yes
158792.0,52.0,Female,27.0,29.0,8.0,3.0,Basic,Annual,373.0,23.0,Yes
285424.0,40.0,Female,1.0,10.0,0.0,14.0,Standard,Quarterly,761.45,2.0,No
399638.0,19.0,Male,1.0,2.0,1.0,18.0,Premium,Annual,985.02,30.0,No
23626.0,58.0,Male,19.0,21.0,2.0,7.0,Basic,Quarterly,580.0,2.0,Yes
333380.0,50.0,Male,2.0,26.0,4.0,4.0,Standard,Quarterly,746.3,20.0,No
380277.0,34.0,Female,8.0,17.0,2.0,8.0,Basic,Annual,776.59,6.0,No
364131.0,47.0,Male,36.0,21.0,0.0,0.0,Standard,Quarterly,823.37,5.0,No
213276.0,61.0,Female,14.0,16.0,7.0,19.0,Standard,Monthly,839.77,10.0,Yes
419214.0,48.0,Male,40.0,3.0,0.0,3.0,Premium,Quarterly,667.15,4.0,No
14651.0,42.0,Female,23.0,3.0,4.0,19.0,Premium,Quarterly,390.0,18.0,Yes
394110.0,44.0,Female,58.0,26.0,4.0,10.0,Standard,Annual,675.78,2.0,No
439484.0,38.0,Male,30.0,21.0,0.0,9.0,Basic,Quarterly,801.45,5.0,No
161359.0,22.0,Male,44.0,16.0,9.0,26.0,Basic,Monthly,347.0,6.0,Yes
167727.0,35.0,Male,39.0,30.0,3.0,23.0,Standard,Monthly,552.0,13.0,Yes
250247.0,18.0,Male,20.0,8.0,2.0,25.0,Premium,Monthly,676.38,29.0,Yes
88990.0,48.0,Male,8.0,19.0,8.0,16.0,Basic,Monthly,516.0,20.0,Yes
447478.0,35.0,Female,21.0,28.0,2.0,14.0,Standard,Annual,854.1,3.0,No
203609.0,57.0,Female,17.0,20.0,4.0,9.0,Basic,Quarterly,267.0,3.0,Yes
342901.0,23.0,Female,49.0,7.0,2.0,17.0,Standard,Annual,950.05,6.0,No
310805.0,37.0,Female,49.0,22.0,1.0,6.0,Standard,Quarterly,565.75,10.0,No
247173.0,61.0,Male,28.0,5.0,10.0,26.0,Standard,Annual,741.26,13.0,Yes
112133.0,46.0,Male,49.0,3.0,7.0,15.0,Basic,Monthly,857.0,19.0,Yes
51550.0,34.0,Female,51.0,6.0,3.0,26.0,Premium,Monthly,358.0,2.0,Yes
265729.0,39.0,Female,20.0,26.0,3.0,19.0,Standard,Annual,500.24,15.0,No
88338.0,18.0,Female,16.0,4.0,3.0,0.0,Basic,Quarterly,629.0,8.0,Yes
319518.0,26.0,Male,22.0,18.0,0.0,4.0,Standard,Annual,530.36,22.0,No
231686.0,22.0,Female,22.0,20.0,6.0,3.0,Standard,Annual,471.09,3.0,Yes
298101.0,39.0,Male,59.0,25.0,3.0,19.0,Premium,Annual,875.39,14.0,No
42511.0,62.0,Male,39.0,14.0,7.0,23.0,Premium,Monthly,614.0,24.0,Yes
5985.0,46.0,Male,21.0,21.0,6.0,2.0,Standard,Quarterly,778.0,10.0,Yes
79790.0,36.0,Female,25.0,29.0,6.0,12.0,Standard,Annual,443.0,6.0,Yes
271939.0,48.0,Male,56.0,19.0,2.0,20.0,Premium,Annual,977.94,11.0,No
339122.0,31.0,Male,24.0,27.0,3.0,0.0,Premium,Annual,808.19,9.0,No
288681.0,32.0,Male,4.0,18.0,1.0,4.0,Premium,Quarterly,971.37,25.0,No
10408.0,41.0,Male,29.0,19.0,5.0,8.0,Premium,Quarterly,932.0,14.0,Yes
119435.0,46.0,Female,14.0,27.0,3.0,10.0,Premium,Quarterly,539.0,18.0,Yes
101743.0,60.0,Female,3.0,20.0,5.0,8.0,Premium,Quarterly,326.0,20.0,Yes
165746.0,25.0,Male,47.0,6.0,7.0,2.0,Premium,Monthly,525.0,29.0,Yes
343184.0,28.0,Female,25.0,29.0,2.0,20.0,Premium,Annual,803.6,13.0,No
120713.0,35.0,Female,45.0,21.0,9.0,24.0,Basic,Annual,863.0,10.0,Yes
176420.0,64.0,Male,50.0,25.0,7.0,23.0,Premium,Quarterly,916.0,15.0,Yes
218725.0,38.0,Female,47.0,6.0,0.0,28.0,Basic,Quarterly,920.76,24.0,Yes
288289.0,44.0,Female,28.0,22.0,4.0,15.0,Standard,Quarterly,924.92,6.0,No
410857.0,29.0,Male,29.0,15.0,1.0,14.0,Basic,Annual,767.51,18.0,No
305526.0,31.0,Female,45.0,12.0,1.0,1.0,Basic,Annual,629.12,11.0,No
360100.0,27.0,Male,10.0,17.0,2.0,9.0,Basic,Quarterly,557.33,14.0,No
441597.0,42.0,Female,9.0,26.0,4.0,8.0,Basic,Quarterly,769.45,10.0,No
169263.0,56.0,Male,49.0,14.0,6.0,23.0,Premium,Annual,745.0,8.0,Yes
8540.0,46.0,Female,54.0,7.0,6.0,9.0,Premium,Quarterly,593.0,9.0,Yes
162209.0,54.0,Female,6.0,2.0,9.0,13.0,Premium,Monthly,257.0,23.0,Yes
